idx1,idx2,name1,name2,separation_pc,vrel_kms,vesc_kms,dsi,energy_ratio,bound_energy_flag,mass1_msun,mass2_msun
270,2124,CWNU_218,Theia_2252,3536.822197945728,56.09353865216099,0.0425481055317645,0.0007585206167078,1738061.8260964134,False,271.17979405,473.17947147
732,2290,FSR_1051,UBC_32,2886.369374985089,30.10207042192877,0.0499874744001882,0.0016605992112679,362635.5238150068,False,318.38807469,520.07359369
248,1236,CWNU_136,Haffner_15,4711.094880036642,111.35645615282226,0.081204840777833,0.000729233342936,1880472.4034664703,False,235.03177257,3376.52631807
2098,2494,Theia_1890,UBC_449,2842.7617527228085,47.050424245118016,0.0447836553651878,0.0009518225623615,1103793.9503642314,False,389.3794411,273.42965101
1899,2631,Ruprecht_135,UBC_1127,2084.134955843066,46.57812330598723,0.0695347554400903,0.0014928629688081,448704.1739176866,False,809.06100196,362.42908076
704,1639,FSR_0732,NGC_6819,2921.8513491669014,62.07060928424501,0.1511026185385933,0.0024343666073364,168743.88194725476,False,224.96107065,7530.56056578
1104,2012,HSC_2214,Theia_58,2943.138406345374,76.9577766344871,0.0440463302362585,0.0005723441107902,3052710.0967296367,False,365.71096041,298.09181326
1358,1464,Majaess_99,NGC_2318,849.0727172611489,54.77998227178818,0.1086855473877177,0.0019840376517188,254038.8749407323,False,396.61744141,769.37945851
705,868,FSR_0761,HSC_444,5306.242091864256,55.25065816197715,0.0467089126059171,0.0008454001121395,1399185.828531019,False,759.35645018,586.48992686
1735,2318,OC_0412,UBC_105,9296.080004231091,109.36863143166438,0.0482882674679781,0.0004415184393904,5129822.144907298,False,1405.98163825,1113.96889446
661,1253,FSR_0182,Hogg_22,6592.410078404287,232.86611114754285,0.0591399323213063,0.0002539653882218,15504256.1442437,False,1358.02029804,1322.47331399
1403,2873,NGC_1348,UPK_74,2319.509364326668,15.115448262032194,0.0577886479191261,0.0038231514485933,68415.89227811928,False,830.32042861,70.19283216
551,2153,CWNU_2746,Theia_2727,8007.8329248607315,174.85526164070595,0.0428993419594523,0.0002453420134854,16613309.263520924,False,817.45263249,895.81488119
681,2184,FSR_0430,Theia_3409,5604.323414002146,126.80234842767122,0.0524062882351269,0.0004132911486652,5854472.785854017,False,1074.46727337,714.89759942
85,94,BH_23,BH_90,2305.9499617415604,48.89338280758921,0.070384537226555,0.0014395513909017,482553.7034498115,False,264.48379307,1063.56280467
45,753,Alessi_8,FSR_1260,3035.1571643376715,35.4544675000878,0.0396033264704378,0.0011170193564559,801454.0025335861,False,154.67044485,398.74774775
1404,2600,NGC_1444,UBC_1038,3870.137091616874,111.64250694584894,0.0564349252762533,0.0005054967576429,3913481.196219529,False,406.73474409,1026.21570698
749,2953,FSR_1197,UPK_642,1590.5140409725293,28.56876755573965,0.0492798777987764,0.0017249563777166,336080.84973039565,False,286.55518275,162.48547708
428,487,CWNU_1712,CWNU_2321,3229.9661409436258,119.03483704092366,0.0512612585173644,0.0004306408089569,5392245.227555152,False,103.35810595,883.34254338
907,2855,HSC_794,UPK_31,4835.038210948115,136.27570770145536,0.0349999275208712,0.0002568317428778,15160118.714209504,False,506.66531916,181.89678351
1146,2351,HSC_2710,UBC_157,1922.1006085034217,26.15350873414154,0.0434389546972167,0.0016609226371416,362494.3079761086,False,70.08091634,351.5609856
121,758,Berkeley_11,FSR_1380,4985.728399241749,40.93815471571074,0.0596477761895655,0.0014570216123267,471051.0892549167,False,1204.36983929,857.80766735
1914,2629,SAI_4,UBC_1123,1743.824814585037,21.171207212116407,0.0647684905554968,0.0030592724310227,106847.3348854512,False,576.9004729,273.53099284
1121,1814,HSC_2403,Pismis_18,2230.6574491240763,43.2794688205714,0.1196641514848619,0.0027649172863226,130808.42378688484,False,170.57638995,3542.80819168
1661,2315,NGC_7128,UBC_102,3507.304816488213,84.32434896940048,0.0870645362657562,0.0010324958013888,938044.4352279864,False,2642.72645444,448.03159885
465,1479,CWNU_2076,NGC_2384,901.7726934158864,61.77166041025957,0.0781578521094927,0.0012652703778788,624645.0731020874,False,363.51901004,276.88084879
87,173,BH_54,Berkeley_14A,2759.6822032340574,90.83176437181048,0.0452837339488449,0.0004985451318932,4023379.8840914704,False,551.87192763,106.0168054
72,2058,Alessi_J0622.4+2114,Theia_850,3131.8251787411627,57.05048628149631,0.0319953645323205,0.0005608254480855,3179395.65207814,False,193.72862287,178.98953592
1375,2850,NGC_133,UPK_23,4773.334886135864,105.07043573375388,0.0422199023490811,0.0004018247574043,6193364.175008624,False,820.9333776,168.22371424
1078,2320,HSC_2018,UBC_107,3716.285674019762,94.03048290451824,0.0685949155508407,0.0007294965784712,1879115.5284281403,False,117.18083328,1915.65289711
2257,2487,Trumpler_3,UBC_440,3060.163564849512,91.41089076938378,0.0592033723656055,0.000647662131583,2383982.100439864,False,1025.27833754,221.66421962
698,2480,FSR_0667,UBC_426,1642.2194085323863,22.015223594074357,0.0761932310799481,0.0034609337831325,83485.95504277806,False,264.27603121,844.06363832
2082,2526,Theia_1734,UBC_518,3697.268509321998,82.43762034698399,0.05152847663727,0.0006250602142612,2559506.7960483003,False,417.15465692,724.10512797
767,2166,FSR_1744,Theia_3047,2197.606902210114,46.48918555153461,0.0488857443213449,0.0010515508874026,904355.973509112,False,470.44628319,140.10674564
2382,2641,UBC_221,UBC_1150,3811.071903125959,98.20276605409566,0.0452109520154495,0.0004603836921512,4718023.904404086,False,624.40140847,281.2130811
268,1362,CWNU_212,Markarian_38,2966.395722548784,54.40447968944964,0.0380562902086273,0.0006995065558178,2043696.5972665509,False,155.72864633,343.72007118
1313,2187,LP_198,Theia_3457,4766.160525031066,91.6553553310258,0.0489673948968555,0.0005342556877337,3503496.5260906243,False,885.89056857,442.70127089
12,436,ASCC_36,CWNU_1761,4297.96789362006,77.61236953845832,0.0286400298128166,0.0003690137278778,7343700.45982462,False,113.93266465,295.91174339
1208,1240,HXHWL_46,Haffner_20,6783.980428332039,150.5023317276854,0.0387099592074622,0.0002572050463477,15116144.320455397,False,483.77279149,698.01344897
595,2951,Collinder_421,UPK_630,1706.201572901472,58.78366894864055,0.0886240142658679,0.0015076298545315,439957.3142674861,False,1389.90910801,167.99990175
1240,1669,Haffner_20,NGC_7261,7758.574661328532,241.65781934259024,0.0483769289507857,0.0002001877244543,24953134.879706383,False,698.01344897,1412.88552882
1205,1359,HXHWL_37,Majaess_160,1043.2298387632125,35.816012270030534,0.0479933628319739,0.0013399973863682,556919.0805047504,False,191.30154969,88.05012471
2176,2680,Theia_3263,UBC_1274,5317.646807778676,17.293252074828363,0.0298661395712044,0.0017270400871954,335270.3620094226,False,168.4222362,383.00293257
193,1960,COIN-Gaia_14,Streicher_52,488.1777168912613,8.144017279378403,0.0905345656857734,0.0111166961684889,8091.863121922681,False,163.76833726,301.4059625
972,2719,HSC_1262,UBC_1366,2668.146304598592,29.378917643439927,0.0322397900666615,0.0010973784146149,830399.6801382608,False,103.35038149,219.05550742
570,1304,Collinder_106,Kronberger_13,4699.906835378288,115.32717695700136,0.0617192184505566,0.0005351662988643,3491583.934823492,False,341.79126165,1739.52942421
669,1795,FSR_0278,PHOC_35,1307.23627664504,27.629358399165387,0.0759588015349731,0.0027492061320275,132307.7829591816,False,421.36400451,455.47369635
392,2715,CWNU_1451,UBC_1356,2981.029849455523,84.29089089521844,0.0469210665650214,0.0005566564318717,3227197.445083136,False,237.96094346,525.01525716
621,2286,DBSB_43,UBC_6,6695.345024901265,194.5959089844275,0.0530723997928909,0.0002727313234377,13444045.08329599,False,1126.99533476,1065.4023208
83,1902,BDSB_96,Ruprecht_144,2851.7644931432937,38.82323862415139,0.0470734257773452,0.0012125064122821,680192.6143044896,False,234.49666869,500.14267541
225,419,CWNU_70,CWNU_1648,2111.236077742118,146.4408823305612,0.0762776069221906,0.000520876449993,3685789.726005793,False,1026.28572856,401.75249765
939,2062,HSC_1041,Theia_900,3092.759166284316,44.74258998427912,0.0398725985213474,0.0008911553518774,1259195.4935942302,False,434.48296485,137.13266841
1127,2920,HSC_2505,UPK_429,888.7198261969481,14.703139181922277,0.0523359767732611,0.0035595103960934,78925.88649852519,False,52.98236765,230.00982391
1070,1089,HSC_1981,HSC_2091,2444.008530481353,53.21619049121598,0.0619417865917826,0.0011639650643915,738108.3341607895,False,937.82379906,152.30820076
985,1016,HSC_1348,HSC_1540,4547.276106227707,25.135885447058737,0.0376315999224782,0.0014971264888097,446152.1714950702,False,93.54603504,655.08117179
629,1246,Dolidze_16,Harvard_13,2433.236025178357,41.085616115659214,0.0845116405477367,0.0020569641771911,236345.06762884973,False,264.64161755,1755.70654975
1642,2648,NGC_6834,UBC_1162,2612.3266082094865,28.692550210830337,0.1282361216303337,0.0044693176691533,50063.07840792889,False,4556.04944929,438.04945608
740,1261,FSR_1149,IC_1848,3056.054828955871,77.15458525760835,0.0700593846023306,0.0009080391576004,1212804.6286529824,False,202.44798717,1541.37618586
383,1329,CWNU_1387,LP_1800,2506.9119317693653,20.605519720484097,0.0745288770297538,0.00361693750222,76439.52697300626,False,553.89785084,1064.91688088
1877,2208,Ruprecht_93,Theia_3975,1294.3465312494243,40.45077717888382,0.1002507370034224,0.0024783389589793,162809.06871212827,False,1212.55425799,299.73416612
1383,2478,NGC_433,UBC_419,479.4866245758826,24.506889005249256,0.1864774877310221,0.0076091864492094,17271.2411615933,False,1023.38791518,914.98901213
630,2101,Dolidze_32,Theia_1914,1036.5138390664044,42.465804233559645,0.1778773645349822,0.0041887200241555,56995.075618431576,False,3509.29523024,303.34119727
1809,2864,Pismis_7,UPK_52,6747.053795662078,141.81997045562173,0.0559509449796587,0.0003945209183157,6424804.680783657,False,2386.05519896,69.4335032
127,1612,Berkeley_20,NGC_6554,11993.908615531896,59.18899262757169,0.0307885475107787,0.0005201735347061,3695757.7395794624,False,1145.0808621,176.66528479
2560,2942,UBC_584,UPK_604,2271.272870068349,64.49432969292708,0.0460407642330302,0.0007138730560072,1962266.6326668644,False,469.44960583,90.26066539
282,2108,CWNU_264,Theia_2007,2812.6483532633365,94.35352397523955,0.0323088857061914,0.000342423730932,8528492.860592073,False,84.17743043,257.14773873
771,1581,Gaia_1,NGC_6178,6380.803840248281,59.81955036699343,0.0977370605190309,0.0016338648471847,374599.9732763088,False,6545.59927211,540.42859323
679,1181,FSR_0398,HSC_2978,3278.602043333264,39.81519550339271,0.0538282872649754,0.0013519533581189,547112.4306506284,False,514.45765598,589.92287941
113,2332,Basel_11B,UBC_126,4051.3970960029865,69.61401545791219,0.0487564622726294,0.0007003828460679,2038585.8179833407,False,567.90308171,551.73613078
296,1559,CWNU_325,NGC_5316,647.778961583055,28.46764336849555,0.164487111982999,0.0057780375373478,29952.927970569905,False,405.89462384,1631.61423388
371,1722,CWNU_1331,OC_0353,1365.119335492418,39.744040776242265,0.0369102610725443,0.000928699255326,1159444.0744647656,False,155.26614051,60.94285927
1953,2338,Stock_13,UBC_135,6681.67640878277,220.32739201116416,0.062472196031657,0.0002835425748083,12438369.166757436,False,1335.96136822,1695.6107198
1117,1449,HSC_2374,NGC_2251,2843.85853386519,55.1106099634474,0.0512357767712438,0.000929689887396,1156974.4971090923,False,111.54949248,756.33824865
1421,2378,NGC_1883,UBC_210,4009.482210018437,78.71080403535578,0.0724382033347164,0.0009203082629187,1180683.1284052152,False,1821.1950415,624.67031998
893,1545,HSC_658,NGC_4337,3567.8133710177963,110.11676336558024,0.0855201437738013,0.0007766314697234,1657944.6625653284,False,122.4743173,2911.05285175
1181,2694,HSC_2978,UBC_1304,6277.669166074284,19.773477175029324,0.04154971758868,0.0021012853339295,226480.04430788284,False,589.92287941,669.99863685
805,2246,Gulliver_47,Theia_7028,5153.576062394604,93.01264790380309,0.0348500458365618,0.0003746807194716,7123235.603036766,False,438.3208792,289.33210213
1756,2373,OC_0571,UBC_194,3384.3898744032226,114.83263151968156,0.043362433822347,0.0003776142133859,7012991.854537821,False,387.38520477,352.41867179
994,2386,HSC_1403,UBC_229,2435.7538568504624,50.787143359798776,0.0486269328396081,0.0009574654060598,1090821.8206399386,False,220.87387416,448.69625203
1569,1668,NGC_5822,NGC_7245,4327.753977217525,153.29445248881063,0.0820376549274959,0.0005351638862044,3491615.416856817,False,1602.34225628,1783.74351306
1092,1335,HSC_2110,LP_2123,9971.376709622007,234.85205442430797,0.0309912517462895,0.000131960743636,57426254.524367206,False,604.40423399,508.97284206
1894,2330,Ruprecht_123,UBC_124,2671.753373640035,99.41879481508406,0.0735394179091531,0.0007396933149907,1827665.072987327,False,320.56609997,1359.18779925
663,1938,FSR_0219,Skiff_J0507+30.8,6068.023695773123,55.51146293909967,0.0521260159974091,0.0009390135521125,1134112.872025713,False,255.07014025,1661.67887825
686,2288,FSR_0494,UBC_26,4286.103091939128,78.64433807145733,0.0681586331573504,0.0008666692965922,1331352.8666742544,False,1588.55329524,726.24563737
701,2157,FSR_0702,Theia_2897,4458.251839348615,23.928431556584176,0.0509462186399837,0.0021291081498388,220599.5160213297,False,992.773598,352.45912522
1383,1844,NGC_433,Ruprecht_26,2675.6962126533263,46.99885836583797,0.0662768104261974,0.0014101791560616,502865.0099854554,False,1023.38791518,342.98397568
1577,2855,NGC_6087,UPK_31,831.5383447720217,13.916136011649476,0.1151333646978125,0.0082733716170517,14609.485975153384,False,1099.52938855,181.89678351
808,1303,Gulliver_52,Koposov_53,6009.852900481588,48.530858751759375,0.0489584353413745,0.001008810406422,982609.3511814805,False,475.35270462,1199.31180751
5,214,ASCC_13,CWNU_3,624.9188161291042,9.71650673062455,0.0847691998174524,0.0087242464980008,13138.450356219531,False,377.19727736,144.84861648
682,2708,FSR_0435,UBC_1336,4648.917440334495,69.05065666051148,0.034484166353165,0.0004994038872462,4009554.888034619,False,111.58609994,531.10193135
2156,2941,Theia_2822,UPK_599,6115.802373378591,112.5123809909896,0.0235607253307207,0.0002094056238362,22804645.107604053,False,241.72179377,152.95325503
1111,2198,HSC_2309,Theia_3739,4180.61240383814,82.28927366570191,0.0322553696179679,0.0003919753836812,6508522.525081358,False,251.37012578,254.28319775
23,2595,ASCC_88,UBC_1028,2222.881999783944,139.56543721348723,0.0814477243217434,0.0005835809061892,2936282.602326593,False,376.40642741,1337.87939555
79,422,Alessi-Teutsch_21,CWNU_1677,4324.505857135303,124.76463162879864,0.0489964482837477,0.0003927110403333,6484160.830410536,False,533.96245338,672.94676422
91,1388,BH_84,NGC_609,10317.49714060615,157.93713256431943,0.1051873037271068,0.000666007429787,2254456.4580354705,False,1070.70968559,12200.48189573
1280,1386,Juchert_J0603.1+3102,NGC_559,3228.7882274494445,125.5734763501934,0.1365874088785711,0.0010877090676192,845229.2191192571,False,846.41486458,6156.35427713
541,2320,CWNU_2690,UBC_107,4343.430566590354,124.92622356515992,0.0773212293426739,0.000618935137364,2610416.0007788767,False,1103.18156791,1915.65289711
1709,2845,OC_0206,UPK_16,3228.0488034317677,95.04127554201254,0.0410344724339811,0.0004317542267816,5364469.793376996,False,486.2028867,145.69472801
746,2246,FSR_1178,Theia_7028,4212.819123785464,87.73127534945455,0.0297966002028216,0.0003396348689123,8669128.847478032,False,145.49354945,289.33210213
1908,2594,Ruprecht_164,UBC_1026,5194.106797480279,119.04189160163745,0.0843046641732138,0.0007081932506191,1993868.136799574,False,2228.88154875,2062.755601
79,1813,Alessi-Teutsch_21,Pismis_17,4034.269385323993,136.68568713907356,0.0487818271328283,0.0003568905285832,7851089.984640038,False,533.96245338,582.10369538
1407,2470,NGC_1513,UBC_386,1221.713089069808,34.70068519162429,0.1367209120793513,0.0039400061216183,64417.847186654784,False,2292.40484515,362.49435242
167,2563,Berkeley_89,UBC_594,3007.6291479709757,36.278525539097046,0.103074751014551,0.0028412056301314,123878.13740279684,False,2725.40013805,989.4199848
688,2368,FSR_0498,UBC_182,1237.1972224856954,49.10944617596565,0.0785408646101082,0.0015993025930018,390965.7535357674,False,554.00127538,333.23483166
648,1703,ESO_393-15,OC_0185,3063.2616488706044,33.59484602087405,0.089420438758724,0.0026617308709545,141147.0210880658,False,2254.23793334,593.28088075
542,2315,CWNU_2695,UBC_102,3786.289335325223,134.1109649119545,0.0407919934410235,0.0003041659827576,10808830.74204937,False,284.40927483,448.03159885
137,204,Berkeley_39,COIN-Gaia_28,2917.6887493941067,63.70017962115862,0.1100761385901446,0.0017280349795682,334884.4185427131,False,3789.18677588,320.74155779
826,2898,HSC_131,UPK_198,1274.70386605024,31.8114543023497,0.0521237944983763,0.001638522841583,372473.17424357607,False,212.77746104,189.83783114
1037,2927,HSC_1731,UPK_470,10708.290802769488,42.6832809979044,0.0332982713871118,0.0007801244564293,1643131.0935434566,False,1029.54112204,350.75557705
1958,2307,Stock_23,UBC_87,1849.92405607512,29.574969906793005,0.0535106122179334,0.0018093209354591,305470.1535473365,False,203.30732949,412.49688245
1368,2548,Melotte_101,UBC_556,1912.3278504842392,96.59143829187506,0.1241722604150236,0.0012855410646211,605101.3082148915,False,2596.5793786,831.25981061
1442,2944,NGC_2204,UPK_607,5114.887702245148,75.143950212745,0.0956663397183748,0.0012731076746368,616978.0699449863,False,5286.07402122,155.98608668
329,1323,CWNU_445,LP_947,3126.559600702857,65.04812148150805,0.0527545684027716,0.0008110083304676,1520370.273449235,False,181.65627825,829.91333759
600,1214,Czernik_9,HXHWL_56,2370.837628509221,52.844006230273145,0.0559193579010315,0.0010581967926004,893032.1995978731,False,725.40434835,136.45238492
702,1128,FSR_0716,HSC_2514,5972.938420294566,35.36643423402186,0.0437521883051659,0.0012371105329888,653405.8084890924,False,854.84139629,474.37751615
390,2922,CWNU_1437,UPK_436,3490.1859040969334,112.98873509268864,0.044481404610237,0.0003936799945034,6452281.523096344,False,622.58484683,180.22827282
499,2376,CWNU_2419,UBC_203,4262.182450873972,45.16298631611395,0.0522115563299319,0.0011560696178167,748224.6716618148,False,390.50980026,960.23787875
501,1567,CWNU_2441,NGC_5749,5729.546117762445,122.57244802007888,0.032480931738733,0.0002649937425857,14240615.556297429,False,357.04671322,345.67940069
1591,1965,NGC_6250,Teutsch_12,4737.939265677158,31.917498125063005,0.0483840975242816,0.001515911345391,435163.43211863376,False,659.47451414,629.97307524
1514,1859,NGC_2627,Ruprecht_54,2690.1542870382914,64.00215976314092,0.0920453926207252,0.0014381607270968,483487.3882740626,False,1820.77215195,828.88823651
1090,1294,HSC_2097,King_17,4567.645892402031,38.93520889481722,0.0427181810951376,0.0010971607012701,830729.2709246913,False,322.18025024,646.82660249
288,362,CWNU_284,CWNU_1271,4176.947878721177,122.76977251899464,0.0374720088865243,0.000305221783161,10734181.875077734,False,483.15990613,198.67922867
2195,2556,Theia_3666,UBC_575,2159.88408669046,67.97784396502233,0.0449244614576809,0.0006608691720319,2289649.5388652254,False,204.15487244,302.60838546
1440,2241,NGC_2194,Theia_6166,4221.036744868695,21.443514545768203,0.1168126369866982,0.0054474576328137,33698.63250659996,False,6152.01486914,543.86578625
965,1824,HSC_1219,RSG_8,4954.3556659721135,47.79371442095107,0.0441986430539919,0.0009247794106292,1169293.9321033754,False,950.0315689,175.12761342
602,2295,Czernik_13,UBC_51,2229.595898487956,47.762032729081945,0.0815497170063591,0.0017074172171215,343020.98300863313,False,1381.97252676,341.80013577
112,666,Basel_11A,FSR_0258,3705.10114642686,99.6395147751666,0.0529799823524778,0.0005317165832453,3537036.8892974765,False,425.49752843,783.52001443
1152,2129,HSC_2754,Theia_2325,1489.6872111648331,60.647777976084,0.0707554347517325,0.0011666616175061,734700.2368848387,False,455.65536693,411.35364674
462,704,CWNU_2038,FSR_0732,2151.7357861494274,58.87548311590762,0.0347129343967074,0.0005895991431334,2876645.2827333254,False,76.46479265,224.96107065
630,1562,Dolidze_32,NGC_5593,2067.8853538564763,66.32798505935862,0.1273534076737817,0.0019200554269786,271251.69977862126,False,3509.29523024,389.73419812
2102,2519,Theia_1928,UBC_503,4201.488482059698,120.76108977371844,0.0425263288341543,0.0003521525759153,8063772.394052167,False,518.2440544,365.09590905
583,1414,Collinder_268,NGC_1664,3776.29253314446,80.52643572547667,0.0840405638256907,0.001043639434287,918119.134443394,False,1222.63139027,1878.01656918
742,2457,FSR_1153,UBC_359,7232.430451260743,160.8640463791078,0.0407718498424603,0.0002534553292683,15566721.130768051,False,443.35987554,954.34028094
285,2370,CWNU_275,UBC_184,2744.6963448551173,74.95488747395333,0.0531547669883922,0.000709156784564,1988453.665613432,False,506.31317301,395.23234137
126,2055,Berkeley_17,Theia_780,2376.6103771846406,92.42153543027416,0.1328324630824565,0.0014372457941111,484103.14844744914,False,4644.00687279,231.00138985
275,2472,CWNU_230,UBC_388,4496.256990520164,140.48523895771348,0.0467170463625509,0.0003325406050425,9042960.51896863,False,241.33769889,899.46567227
1615,1807,NGC_6583,Pismis_5,2927.087291460414,32.0446477948344,0.1056662253259571,0.0032974687692773,91968.3972527148,False,3500.99014698,298.42698619
1024,2889,HSC_1620,UPK_167,5088.502043954483,53.68036421972465,0.0462665625027853,0.0008618898767789,1346159.2520555824,False,932.61264395,333.67781933
814,2735,Gulliver_58,UBC_1411,3844.7111166616505,67.99342921374028,0.0954120900149417,0.0014032545661877,507840.1949887294,False,3327.46816526,741.4546103
2393,2415,UBC_241,UBC_280,3810.094704506359,55.5836979214882,0.048847398572344,0.0008788080030468,1294827.735400849,False,502.05359456,554.83099585
454,830,CWNU_1924,HSC_145,2506.246704194065,32.65060843610406,0.0281701651044059,0.0008627761151689,1343395.1391948983,False,70.13757596,161.07503562
115,1947,Berkeley_2,Stock_4,5477.303770548388,48.20453008788768,0.0838097261575991,0.0017386275938131,330816.27251580154,False,3971.91641257,500.7302077
938,1183,HSC_1036,HXHWL_2,4811.613077743458,49.38767421294451,0.0325912335267137,0.0006599062224754,2296336.6273978297,False,368.60102906,225.55595772
262,1662,CWNU_193,NGC_7142,4387.275664907379,80.78261786398471,0.0737055574893913,0.0009123937727976,1201255.460950928,False,222.93225409,2547.86219945
2201,2522,Theia_3779,UBC_511,2386.961495294864,86.18661377648061,0.0325613760939444,0.000377800851747,7006064.554111305,False,113.2017365,181.00988936
505,2195,CWNU_2468,Theia_3666,1594.5596249075425,56.894512225987405,0.0790778558184864,0.0013899030455588,517643.764499828,False,955.0480006,204.15487244
654,2235,ESO_589-26,Theia_5677,4297.4038196005,88.50275356474255,0.0740594174597899,0.0008368035397408,1428081.4658106,False,2477.71301728,262.44535468
412,2116,CWNU_1580,Theia_2122,2218.051580855377,78.6569049948396,0.0410339705912797,0.0005216830053759,3674401.6016141297,False,284.02264936,150.15517964
2430,2925,UBC_298,UPK_467,2639.834001462053,69.03174349898765,0.0597214897948803,0.0008651308335527,1336092.169192338,False,827.26854204,267.30967181
1224,2529,HXWHB_10,UBC_523,5386.930635412781,81.73108336500644,0.0388176363723787,0.0004749433725113,4433189.913242442,False,335.04325423,608.60137792
342,2803,CWNU_518,UBC_1592,1858.20146200753,41.200046657172656,0.0464935024314958,0.00112848179077,785255.3223143618,False,171.8615298,295.10552338
2056,2500,Theia_822,UBC_459,4071.841947848339,86.60473304903911,0.0416280071436065,0.0004806666527109,4328246.77286601,False,202.1762862,618.12061041
387,673,CWNU_1430,FSR_0325,491.13679910280615,34.45531046864151,0.1447008127128113,0.0041996664881167,56698.34660437693,False,636.72091131,558.78941493
713,804,FSR_0866,Gulliver_44,1446.6135660414614,48.230557721182,0.0854535414471529,0.0017717717871137,318555.00741049903,False,646.07074948,581.99489157
1207,1540,HXHWL_45,NGC_3680,2050.494320820069,44.44501104544585,0.039874904903604,0.0008971739226891,1242357.872290169,False,174.3451862,204.67889792
932,1403,HSC_990,NGC_1348,3530.98605783332,70.3443866370706,0.0657957909509162,0.0009353381854102,1143043.2680718007,False,946.73568836,830.32042861
1552,2533,NGC_4852,UBC_532,909.1754951283328,16.39053800304351,0.1258069312603245,0.007675582780563,16973.729633690706,False,1114.61450784,558.26929099
315,2411,CWNU_399,UBC_275,3335.561094647571,91.26132747244998,0.0390628939667885,0.0004280333745811,5458140.788786724,False,177.11317912,414.59373593
327,2954,CWNU_437,UPK_644,1364.91045406354,18.72749399684586,0.0531954851525143,0.0028405020533699,123939.51287188644,False,136.36625119,312.6505833
463,2295,CWNU_2049,UBC_51,2257.687050265738,40.22634173164475,0.0483061964755531,0.0012008597947536,693450.380119366,False,270.66073059,341.80013577
830,1447,HSC_145,NGC_2243,5257.962689707997,109.73957142753156,0.0933708308755296,0.0008508401268651,1381351.083404948,False,161.07503562,5167.96352174
1220,1708,HXHWL_68,OC_0203,2590.8823776995578,62.50818202724102,0.0337662577804331,0.0005401894069758,3426950.828511414,False,148.10191093,195.31563148
397,1159,CWNU_1491,HSC_2819,1033.8435826303398,14.93942094735561,0.0691983182184469,0.0046319277341666,46609.715268006905,False,393.36789314,182.14469984
585,1529,Collinder_271,NGC_2972,1579.6176762450204,34.64528792277852,0.0865960375530566,0.0024995040522125,160063.50021183802,False,591.33223924,785.74068919
843,2608,HSC_271,UBC_1060,1462.8052897410266,145.46322597960463,0.114960012197936,0.0007903029196812,1601079.2430545692,False,1523.36761804,724.07721495
495,2072,CWNU_2404,Theia_1083,2831.3069490735647,80.16991057188683,0.0395123251438131,0.0004928572934902,4116779.672173509,False,425.75442643,88.12477943
1383,1987,NGC_433,Teutsch_110,9365.20990978649,265.64093854680226,0.0515251232378719,0.0001939652958604,26579813.75969006,False,1023.38791518,1867.05575373
1041,1998,HSC_1753,Teutsch_247,4271.159165984167,107.63669587298192,0.0675835096578684,0.000627885398281,2536525.5019364622,False,142.70532104,2125.25866458
1076,2725,HSC_2015,UBC_1374,2114.2794382617567,62.57759579532954,0.0472572895555125,0.0007551790533799,1753477.2248363208,False,95.85047017,453.06935939
2205,2495,Theia_3916,UBC_451,2776.3179402723904,56.36257908371953,0.0354877539949592,0.0006296332526275,2522462.320027532,False,238.66603568,167.81018393
925,1541,HSC_915,NGC_3766,3162.562042936368,92.2468626862661,0.0987143793732525,0.001070110966364,873257.5932363537,False,61.033626,3521.65288511
311,663,CWNU_368,FSR_0219,2867.630385772828,53.1531854606307,0.0431022785989148,0.0008109067824512,1520751.0823306383,False,364.27473523,255.07014025
591,1119,Collinder_350,HSC_2389,6189.475873617097,185.76777547417137,0.0503918892971314,0.0002712628127699,13590000.683399066,False,438.55399685,1388.63752938
766,1062,FSR_1725,HSC_1886,6959.38496540046,43.415891768018405,0.056427062795724,0.0012996868312006,592001.1670449435,False,2153.16861886,422.88361653
648,755,ESO_393-15,FSR_1335,7438.797657908131,138.86419542903258,0.0548809098675599,0.0003952128170836,6402328.571474747,False,2254.23793334,350.44141705
1829,2087,Roslund_2,Theia_1761,1716.4144607916064,67.3472167655239,0.130931204858249,0.0019441219867199,264577.5412875208,False,2445.12340268,975.5956698
353,2195,CWNU_1087,Theia_3666,2100.1352699519275,31.171951834723608,0.0335737871364011,0.0010770511681274,862039.8205716745,False,71.05046298,204.15487244
489,719,CWNU_2333,FSR_0904,3567.790215292983,73.07525833715923,0.0432967839962014,0.0005924958047556,2848586.6903460734,False,195.56792233,581.96628294
689,757,FSR_0505,FSR_1361,8857.552294151057,141.78873557164405,0.060391467500669,0.0004259257074068,5512292.99069962,False,1024.04696885,2731.50526403
978,1059,HSC_1306,HSC_1865,5101.57217560293,56.82539900049312,0.0324544317119557,0.0005711254523997,3065751.6441532904,False,263.06048174,361.62436131
1777,2746,OCSN_96,UBC_1443,3610.965056603904,110.1804056724292,0.0378229981385494,0.0003432824367247,8485878.932372427,False,132.29671136,468.24628156
238,269,CWNU_112,CWNU_215,2714.498326064251,136.26697564635435,0.0474011238458516,0.0003478548167743,8264259.71723143,False,443.0733018,265.9749179
1763,2368,OC_0653,UBC_182,4534.85606832693,83.2247718778889,0.05409393989534,0.0006499740242569,2367053.089122984,False,1209.42315298,333.23483166
